CTCQS3CKSKHole pair | r_1 | r_2 
H2S7 | 0.0009250693802035153 | 0.0009250693802035153 
H2S8 | 0.0009250693802035153 | 0.0009250693802035153 
H2S9 | 0.0009250693802035153 | 0.0009250693802035153 
H2ST | 0.0009250693802035153 | 0.0009250693802035153 
H2SJ | 0.0009250693802035153 | 0.0009250693802035153 
H2SQ | 0.0009250693802035153 | 0.0009250693802035153 
H2SK | 0.0 | 0.0 
H2SA | 0.0009250693802035153 | 0.0009250693802035153 
H3H4 | 0.0009250693802035153 | 0.0009250693802035153 
H3H5 | 0.0009250693802035153 | 0.0009250693802035153 
H3H6 | 0.0009250693802035153 | 0.0009250693802035153 
H3H7 | 0.0009250693802035153 | 0.0009250693802035153 
H3H8 | 0.0009250693802035153 | 0.0009250693802035153 
H3H9 | 0.0009250693802035153 | 0.0009250693802035153 
H3HT | 0.0009250693802035153 | 0.0009250693802035153 
H3HJ | 0.0009250693802035153 | 0.0009250693802035153 
H3HQ | 0.0009250693802035153 | 0.0009250693802035153 
H3HK | 0.0009250693802035153 | 0.0009250693802035153 
H3HA | 0.0009250693802035153 | 0.0009250693802035153 
H3S2 | 0.0009250693802035153 | 0.0009250693802035153 
H3S3 | 0.0 | 0.0 
H3S4 | 0.0009250693802035153 | 0.0009250693802035153 
H3S5 | 0.0009250693802035153 | 0.0009250693802035153 
H3S6 | 0.0009250693802035153 | 0.0009250693802035153 
H3S7 | 0.0009250693802035153 | 0.0009250693802035153 
H3S8 | 0.0009250693802035153 | 0.0009250693802035153 
H3S9 | 0.0009250693802035153 | 0.0009250693802035153 
H3ST | 0.0009250693802035153 | 0.0009250693802035153 
H3SJ | 0.0009250693802035153 | 0.0009250693802035153 
H3SQ | 0.0009250693802035153 | 0.0009250693802035153 
H3SK | 0.0 | 0.0 
H3SA | 0.0009250693802035153 | 0.0009250693802035153 
H4H5 | 0.0009250693802035153 | 0.0009250693802035153 
H4H6 | 0.0009250693802035153 | 0.0009250693802035153 
H4H7 | 0.0009250693802035153 | 0.0009250693802035153 
H4H8 | 0.0009250693802035153 | 0.0009250693802035153 
H4H9 | 0.0009250693802035153 | 0.0009250693802035153 
H4HT | 0.0009250693802035153 | 0.0009250693802035153 
H4HJ | 0.0009250693802035153 | 0.0009250693802035153 
H4HQ | 0.0009250693802035153 | 0.0009250693802035153 
H4HK | 0.0009250693802035153 | 0.0009250693802035153 
H4HA | 0.0009250693802035153 | 0.0009250693802035153 
H4S2 | 0.0009250693802035153 | 0.0009250693802035153 
H4S3 | 0.0 | 0.0 
H4S4 | 0.0009250693802035153 | 0.0009250693802035153 
H4S5 | 0.0009250693802035153 | 0.0009250693802035153 
H4S6 | 0.0009250693802035153 | 0.0009250693802035153 
H4S7 | 0.0009250693802035153 | 0.0009250693802035153 
H4S8 | 0.0009250693802035153 | 0.0009250693802035153 
H4S9 | 0.0009250693802035153 | 0.0009250693802035153 
H4ST | 0.0009250693802035153 | 0.0009250693802035153 
H4SJ | 0.0009250693802035153 | 0.0009250693802035153 
H4SQ | 0.0009250693802035153 | 0.0009250693802035153 
H4SK | 0.0 | 0.0 
H4SA | 0.0009250693802035153 | 0.0009250693802035153 
H5H6 | 0.0009250693802035153 | 0.0009250693802035153 
H5H7 | 0.0009250693802035153 | 0.0009250693802035153 
H5H8 | 0.0009250693802035153 | 0.0009250693802035153 
H5H9 | 0.0009250693802035153 | 0.0009250693802035153 
H5HT | 0.0009250693802035153 | 0.0009250693802035153 
H5HJ | 0.0009250693802035153 | 0.0009250693802035153 
H5HQ | 0.0009250693802035153 | 0.0009250693802035153 
H5HK | 0.0009250693802035153 | 0.0009250693802035153 
H5HA | 0.0009250693802035153 | 0.0009250693802035153 
H5S2 | 0.0009250693802035153 | 0.0009250693802035153 
H5S3 | 0.0 | 0.0 
H5S4 | 0.0009250693802035153 | 0.0009250693802035153 
H5S5 | 0.0009250693802035153 | 0.0009250693802035153 
H5S6 | 0.0009250693802035153 | 0.0009250693802035153 
H5S7 | 0.0009250693802035153 | 0.0009250693802035153 
H5S8 | 0.0009250693802035153 | 0.0009250693802035153 
H5S9 | 0.0009250693802035153 | 0.0009250693802035153 
H5ST | 0.0009250693802035153 | 0.0009250693802035153 
H5SJ | 0.0009250693802035153 | 0.0009250693802035153 
H5SQ | 0.0009250693802035153 | 0.0009250693802035153 
H5SK | 0.0 | 0.0 
H5SA | 0.0009250693802035153 | 0.0009250693802035153 
H6H7 | 0.0009250693802035153 | 0.0009250693802035153 
H6H8 | 0.0009250693802035153 | 0.0009250693802035153 
H6H9 | 0.0009250693802035153 | 0.0009250693802035153 
H6HT | 0.0009250693802035153 | 0.0009250693802035153 
H6HJ | 0.0009250693802035153 | 0.0009250693802035153 
H6HQ | 0.0009250693802035153 | 0.0009250693802035153 
H6HK | 0.0009250693802035153 | 0.0009250693802035153 
H6HA | 0.0009250693802035153 | 0.0009250693802035153 
H6S2 | 0.0009250693802035153 | 0.0009250693802035153 
H6S3 | 0.0 | 0.0 
H6S4 | 0.0009250693802035153 | 0.0009250693802035153 
H6S5 | 0.0009250693802035153 | 0.0009250693802035153 
H6S6 | 0.0009250693802035153 | 0.0009250693802035153 
H6S7 | 0.0009250693802035153 | 0.0009250693802035153 
H6S8 | 0.0009250693802035153 | 0.0009250693802035153 
H6S9 | 0.0009250693802035153 | 0.0009250693802035153 
H6ST | 0.0009250693802035153 | 0.0009250693802035153 
H6SJ | 0.0009250693802035153 | 0.0009250693802035153 
H6SQ | 0.0009250693802035153 | 0.0009250693802035153 
H6SK | 0.0 | 0.0 
H6SA | 0.0009250693802035153 | 0.0009250693802035153 
H7H8 | 0.0009250693802035153 | 0.0009250693802035153 
H7H9 | 0.0009250693802035153 | 0.0009250693802035153 
H7HT | 0.0009250693802035153 | 0.0009250693802035153 
H7HJ | 0.0009250693802035153 | 0.0009250693802035153 
H7HQ | 0.0009250693802035153 | 0.0009250693802035153 
H7HK | 0.0009250693802035153 | 0.0009250693802035153 
H7HA | 0.0009250693802035153 | 0.0009250693802035153 
H7S2 | 0.0009250693802035153 | 0.0009250693802035153 
H7S3 | 0.0 | 0.0 
H7S4 | 0.0009250693802035153 | 0.0009250693802035153 
H7S5 | 0.0009250693802035153 | 0.0009250693802035153 
H7S6 | 0.0009250693802035153 | 0.0009250693802035153 
H7S7 | 0.0009250693802035153 | 0.0009250693802035153 
H7S8 | 0.0009250693802035153 | 0.0009250693802035153 
H7S9 | 0.0009250693802035153 | 0.0009250693802035153 
H7ST | 0.0009250693802035153 | 0.0009250693802035153 
H7SJ | 0.0009250693802035153 | 0.0009250693802035153 
H7SQ | 0.0009250693802035153 | 0.0009250693802035153 
H7SK | 0.0 | 0.0 
H7SA | 0.0009250693802035153 | 0.0009250693802035153 
H8H9 | 0.0009250693802035153 | 0.0009250693802035153 
H8HT | 0.0009250693802035153 | 0.0009250693802035153 
H8HJ | 0.0009250693802035153 | 0.0009250693802035153 
H8HQ | 0.0009250693802035153 | 0.0009250693802035153 
H8HK | 0.0009250693802035153 | 0.0009250693802035153 
H8HA | 0.0009250693802035153 | 0.0009250693802035153 
H8S2 | 0.0009250693802035153 | 0.0009250693802035153 
H8S3 | 0.0 | 0.0 
H8S4 | 0.0009250693802035153 | 0.0009250693802035153 
H8S5 | 0.0009250693802035153 | 0.0009250693802035153 
H8S6 | 0.0009250693802035153 | 0.0009250693802035153 
H8S7 | 0.0009250693802035153 | 0.0009250693802035153 
H8S8 | 0.0009250693802035153 | 0.0009250693802035153 
H8S9 | 0.0009250693802035153 | 0.0009250693802035153 
H8ST | 0.0009250693802035153 | 0.0009250693802035153 
H8SJ | 0.0009250693802035153 | 0.0009250693802035153 
H8SQ | 0.0009250693802035153 | 0.0009250693802035153 
H8SK | 0.0 | 0.0 
H8SA | 0.0009250693802035153 | 0.0009250693802035153 
H9HT | 0.0009250693802035153 | 0.0009250693802035153 
H9HJ | 0.0009250693802035153 | 0.0009250693802035153 
H9HQ | 0.0009250693802035153 | 0.0009250693802035153 
H9HK | 0.0009250693802035153 | 0.0009250693802035153 
H9HA | 0.0009250693802035153 | 0.0009250693802035153 
H9S2 | 0.0009250693802035153 | 0.0009250693802035153 
H9S3 | 0.0 | 0.0 
H9S4 | 0.0009250693802035153 | 0.0009250693802035153 
H9S5 | 0.0009250693802035153 | 0.0009250693802035153 
H9S6 | 0.0009250693802035153 | 0.0009250693802035153 
H9S7 | 0.0009250693802035153 | 0.0009250693802035153 
H9S8 | 0.0009250693802035153 | 0.0009250693802035153 
H9S9 | 0.0009250693802035153 | 0.0009250693802035153 
H9ST | 0.0009250693802035153 | 0.0009250693802035153 
H9SJ | 0.0009250693802035153 | 0.0009250693802035153 
H9SQ | 0.0009250693802035153 | 0.0009250693802035153 
H9SK | 0.0 | 0.0 
H9SA | 0.0009250693802035153 | 0.0009250693802035153 
HTHJ | 0.0009250693802035153 | 0.0009250693802035153 
HTHQ | 0.0009250693802035153 | 0.0009250693802035153 
HTHK | 0.0009250693802035153 | 0.0009250693802035153 
HTHA | 0.0009250693802035153 | 0.0009250693802035153 
HTS2 | 0.0009250693802035153 | 0.0009250693802035153 
HTS3 | 0.0 | 0.0 
HTS4 | 0.0009250693802035153 | 0.0009250693802035153 
HTS5 | 0.0009250693802035153 | 0.0009250693802035153 
HTS6 | 0.0009250693802035153 | 0.0009250693802035153 
HTS7 | 0.0009250693802035153 | 0.0009250693802035153 
HTS8 | 0.0009250693802035153 | 0.0009250693802035153 
HTS9 | 0.0009250693802035153 | 0.0009250693802035153 
HTST | 0.0009250693802035153 | 0.0009250693802035153 
HTSJ | 0.0009250693802035153 | 0.0009250693802035153 
HTSQ | 0.0009250693802035153 | 0.0009250693802035153 
HTSK | 0.0 | 0.0 
HTSA | 0.0009250693802035153 | 0.0009250693802035153 
HJHQ | 0.0009250693802035153 | 0.0009250693802035153 
HJHK | 0.0009250693802035153 | 0.0009250693802035153 
HJHA | 0.0009250693802035153 | 0.0009250693802035153 
HJS2 | 0.0009250693802035153 | 0.0009250693802035153 
HJS3 | 0.0 | 0.0 
HJS4 | 0.0009250693802035153 | 0.0009250693802035153 
HJS5 | 0.0009250693802035153 | 0.0009250693802035153 
HJS6 | 0.0009250693802035153 | 0.0009250693802035153 
HJS7 | 0.0009250693802035153 | 0.0009250693802035153 
HJS8 | 0.0009250693802035153 | 0.0009250693802035153 
HJS9 | 0.0009250693802035153 | 0.0009250693802035153 
HJST | 0.0009250693802035153 | 0.0009250693802035153 
HJSJ | 0.0009250693802035153 | 0.0009250693802035153 
HJSQ | 0.0009250693802035153 | 0.0009250693802035153 
HJSK | 0.0 | 0.0 
HJSA | 0.0009250693802035153 | 0.0009250693802035153 
HQHK | 0.0009250693802035153 | 0.0009250693802035153 
HQHA | 0.0009250693802035153 | 0.0009250693802035153 
HQS2 | 0.0009250693802035153 | 0.0009250693802035153 
HQS3 | 0.0 | 0.0 
HQS4 | 0.0009250693802035153 | 0.0009250693802035153 
HQS5 | 0.0009250693802035153 | 0.0009250693802035153 
HQS6 | 0.0009250693802035153 | 0.0009250693802035153 
HQS7 | 0.0009250693802035153 | 0.0009250693802035153 
HQS8 | 0.0009250693802035153 | 0.0009250693802035153 
HQS9 | 0.0009250693802035153 | 0.0009250693802035153 
HQST | 0.0009250693802035153 | 0.0009250693802035153 
HQSJ | 0.0009250693802035153 | 0.0009250693802035153 
HQSQ | 0.0009250693802035153 | 0.0009250693802035153 
HQSK | 0.0 | 0.0 
HQSA | 0.0009250693802035153 | 0.0009250693802035153 
HKHA | 0.0009250693802035153 | 0.0009250693802035153 
HKS2 | 0.0009250693802035153 | 0.0009250693802035153 
HKS3 | 0.0 | 0.0 
HKS4 | 0.0009250693802035153 | 0.0009250693802035153 
HKS5 | 0.0009250693802035153 | 0.0009250693802035153 
HKS6 | 0.0009250693802035153 | 0.0009250693802035153 
HKS7 | 0.0009250693802035153 | 0.0009250693802035153 
HKS8 | 0.0009250693802035153 | 0.0009250693802035153 
HKS9 | 0.0009250693802035153 | 0.0009250693802035153 
HKST | 0.0009250693802035153 | 0.0009250693802035153 
HKSJ | 0.0009250693802035153 | 0.0009250693802035153 
HKSQ | 0.0009250693802035153 | 0.0009250693802035153 
HKSK | 0.0 | 0.0 
HKSA | 0.0009250693802035153 | 0.0009250693802035153 
HAS2 | 0.0009250693802035153 | 0.0009250693802035153 
HAS3 | 0.0 | 0.0 
HAS4 | 0.0009250693802035153 | 0.0009250693802035153 
HAS5 | 0.0009250693802035153 | 0.0009250693802035153 
HAS6 | 0.0009250693802035153 | 0.0009250693802035153 
HAS7 | 0.0009250693802035153 | 0.0009250693802035153 
HAS8 | 0.0009250693802035153 | 0.0009250693802035153 
HAS9 | 0.0009250693802035153 | 0.0009250693802035153 
HAST | 0.0009250693802035153 | 0.0009250693802035153 
HASJ | 0.0009250693802035153 | 0.0009250693802035153 
HASQ | 0.0009250693802035153 | 0.0009250693802035153 
HASK | 0.0 | 0.0 
HASA | 0.0009250693802035153 | 0.0009250693802035153 
S2S3 | 0.0 | 0.0 
S2S4 | 0.0009250693802035153 | 0.0009250693802035153 
S2S5 | 0.0009250693802035153 | 0.0009250693802035153 
S2S6 | 0.0009250693802035153 | 0.0009250693802035153 
S2S7 | 0.0009250693802035153 | 0.0009250693802035153 
S2S8 | 0.0009250693802035153 | 0.0009250693802035153 
S2S9 | 0.0009250693802035153 | 0.0009250693802035153 
S2ST | 0.0009250693802035153 | 0.0009250693802035153 
S2SJ | 0.0009250693802035153 | 0.0009250693802035153 
S2SQ | 0.0009250693802035153 | 0.0009250693802035153 
S2SK | 0.0 | 0.0 
S2SA | 0.0009250693802035153 | 0.0009250693802035153 
S3S4 | 0.0 | 0.0 
S3S5 | 0.0 | 0.0 
S3S6 | 0.0 | 0.0 
S3S7 | 0.0 | 0.0 
S3S8 | 0.0 | 0.0 
S3S9 | 0.0 | 0.0 
S3ST | 0.0 | 0.0 
S3SJ | 0.0 | 0.0 
S3SQ | 0.0 | 0.0 
S3SK | 0.0 | 0.0 
S3SA | 0.0 | 0.0 
S4S5 | 0.0009250693802035153 | 0.0009250693802035153 
S4S6 | 0.0009250693802035153 | 0.0009250693802035153 
S4S7 | 0.0009250693802035153 | 0.0009250693802035153 
S4S8 | 0.0009250693802035153 | 0.0009250693802035153 
S4S9 | 0.0009250693802035153 | 0.0009250693802035153 
S4ST | 0.0009250693802035153 | 0.0009250693802035153 
S4SJ | 0.0009250693802035153 | 0.0009250693802035153 
S4SQ | 0.0009250693802035153 | 0.0009250693802035153 
S4SK | 0.0 | 0.0 
S4SA | 0.0009250693802035153 | 0.0009250693802035153 
S5S6 | 0.0009250693802035153 | 0.0009250693802035153 
S5S7 | 0.0009250693802035153 | 0.0009250693802035153 
S5S8 | 0.0009250693802035153 | 0.0009250693802035153 
S5S9 | 0.0009250693802035153 | 0.0009250693802035153 
S5ST | 0.0009250693802035153 | 0.0009250693802035153 
S5SJ | 0.0009250693802035153 | 0.0009250693802035153 
S5SQ | 0.0009250693802035153 | 0.0009250693802035153 
S5SK | 0.0 | 0.0 
S5SA | 0.0009250693802035153 | 0.0009250693802035153 
S6S7 | 0.0009250693802035153 | 0.0009250693802035153 
S6S8 | 0.0009250693802035153 | 0.0009250693802035153 
S6S9 | 0.0009250693802035153 | 0.0009250693802035153 
S6ST | 0.0009250693802035153 | 0.0009250693802035153 
S6SJ | 0.0009250693802035153 | 0.0009250693802035153 
S6SQ | 0.0009250693802035153 | 0.0009250693802035153 
S6SK | 0.0 | 0.0 
S6SA | 0.0009250693802035153 | 0.0009250693802035153 
S7S8 | 0.0009250693802035153 | 0.0009250693802035153 
S7S9 | 0.0009250693802035153 | 0.0009250693802035153 
S7ST | 0.0009250693802035153 | 0.0009250693802035153 
S7SJ | 0.0009250693802035153 | 0.0009250693802035153 
S7SQ | 0.0009250693802035153 | 0.0009250693802035153 
S7SK | 0.0 | 0.0 
S7SA | 0.0009250693802035153 | 0.0009250693802035153 
S8S9 | 0.0009250693802035153 | 0.0009250693802035153 
S8ST | 0.0009250693802035153 | 0.0009250693802035153 
S8SJ | 0.0009250693802035153 | 0.0009250693802035153 
S8SQ | 0.0009250693802035153 | 0.0009250693802035153 
S8SK | 0.0 | 0.0 
S8SA | 0.0009250693802035153 | 0.0009250693802035153 
S9ST | 0.0009250693802035153 | 0.0009250693802035153 
S9SJ | 0.0009250693802035153 | 0.0009250693802035153 
S9SQ | 0.0009250693802035153 | 0.0009250693802035153 
S9SK | 0.0 | 0.0 
S9SA | 0.0009250693802035153 | 0.0009250693802035153 
STSJ | 0.0009250693802035153 | 0.0009250693802035153 
STSQ | 0.0009250693802035153 | 0.0009250693802035153 
STSK | 0.0 | 0.0 
STSA | 0.0009250693802035153 | 0.0009250693802035153 
SJSQ | 0.0009250693802035153 | 0.0009250693802035153 
SJSK | 0.0 | 0.0 
SJSA | 0.0009250693802035153 | 0.0009250693802035153 
SQSK | 0.0 | 0.0 
SQSA | 0.0009250693802035153 | 0.0009250693802035153 
SKSA | 0.0 | 0.0 
